TrisCalDate,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp
20240404,5,20240404,TD,9:00,9:50,-36.8,19.932,30,7.5,20
20240404,6,20240404,TD,9:00,9:50,-46.7,15.844,30,7.3,16
20240404,7,20240404,TD,9:00,9:50,-59.1,15.865,30,7.6,16
20240404,8,20240404,TD,9:00,9:50,-36.4,16.032,30,7.4,16
20240404,9,20240404,TD,9:00,9:50,-72.9,20.044,30,7.7,20
20240404,10,20240404,TD,9:00,9:50,-54.3,16,30,7.5,16
20240404,11,20240404,TD,9:00,9:50,-59.5,19.964,30,7.6,20
20240404,12,20240404,TD,9:00,9:50,-39.1,15.86,30,7.2,16
20240404,13,20240404,TD,9:00,9:50,-85.7,19.964,30,8,20
20240404,14,20240404,TD,9:00,9:50,-81.6,16.112,30,7.8,16
20240404,15,20240404,TD,9:00,9:50,-84.3,15.971,30,7.9,16
20240404,17,20240404,TD,9:00,9:50,-82.7,20.183,30,7.8,20
20240404,18,20240404,TD,9:00,9:50,-84.8,15.856,30,8,16
20240404,19,20240404,TD,9:00,9:50,-79.9,19.919,30,7.9,20
20240404,1,20240404,TD,10:30,11:15,-43.5,19.63,30,7.2,20
20240404,2,20240404,TD,10:30,11:15,-52.8,20.025,30,7.4,20
20240404,3,20240404,TD,10:30,11:15,-64.4,16,30,7.7,16
20240404,4,20240404,TD,10:30,11:15,-53.6,19.922,30,7.3,20
20240404,5,20240404,TD,10:30,11:15,-51,19.989,30,7.5,20
20240404,6,20240404,TD,10:30,11:15,-50.8,15.933,30,7.3,16
20240404,7,20240404,TD,10:30,11:15,-62.6,15.883,30,7.6,16
20240404,8,20240404,TD,10:30,11:15,-46.3,16.037,30,7.4,16
20240404,9,20240404,TD,10:30,11:15,-72,20.207,30,7.7,20
20240404,10,20240404,TD,10:30,11:15,-58.9,16.045,30,7.5,16
20240404,11,20240404,TD,10:30,11:15,-65.5,20.032,30,7.6,20
20240404,12,20240404,TD,10:30,11:15,-48.8,15.831,30,7.2,16
20240404,13,20240404,TD,10:30,11:15,-87.7,19.999,30,8,20
20240404,14,20240404,TD,10:30,11:15,-79.8,16.05,30,7.8,16
20240404,15,20240404,TD,10:30,11:15,-87.3,16.095,30,7.9,16
20240404,17,20240404,TD,10:30,11:15,-82.5,20.076,30,7.8,20
20240404,18,20240404,TD,10:30,11:15,-85.7,16.002,30,8,16
20240404,19,20240404,TD,10:30,11:15,-79,20.058,30,7.9,20
20240404,1,20240404,TD,15:30,16:30,-38,19.563,30,7.2,20
20240404,2,20240404,TD,15:30,16:30,-48,19.902,30,7.4,20
20240404,3,20240404,TD,15:30,16:30,-67.7,15.951,30,7.7,16
20240404,4,20240404,TD,15:30,16:30,-45.4,19.971,30,7.3,20
20240404,5,20240404,TD,15:30,16:30,-59.7,19.94,30,7.5,20
20240404,6,20240404,TD,15:30,16:30,-46.1,15.864,30,7.3,16
20240404,7,20240404,TD,15:30,16:30,-67.3,15.563,30,7.6,16
20240404,8,20240404,TD,15:30,16:30,-47.7,16.044,30,7.4,16
20240404,9,20240404,TD,15:30,16:30,-70.2,19.942,30,7.7,20
20240404,10,20240404,TD,15:30,16:30,-57.6,16.027,30,7.5,16
20240404,11,20240404,TD,15:30,16:30,-65.9,19.979,30,7.6,20
20240404,12,20240404,TD,15:30,16:30,-48.6,15.819,30,7.2,16
20240404,13,20240404,TD,15:30,16:30,-93.5,20.03,30,8,20
20240404,14,20240404,TD,15:30,16:30,-82,15.988,30,7.8,16
20240404,15,20240404,TD,15:30,16:30,-91.8,15.941,30,7.9,16
20240404,17,20240404,TD,15:30,16:30,-84.3,19.998,30,7.8,20
20240404,18,20240404,TD,15:30,16:30,-85.5,15.993,30,8,16
20240404,19,20240404,TD,15:30,16:30,-83.6,19.99,30,7.9,20
20240404,1,20240405,TD,9:30,10:14,-39.6,19.545,30,7.2,20
20240404,2,20240405,TD,9:30,10:14,-48,19.918,30,7.4,20
20240404,3,20240405,TD,9:30,10:14,-68.1,16.019,30,7.7,16
20240404,4,20240405,TD,9:30,10:14,-46.3,19.967,30,7.3,20
20240404,5,20240405,TD,9:30,10:14,-58.9,19.915,30,7.5,20
20240404,6,20240405,TD,9:30,10:14,-47.5,15.736,30,7.3,16
20240404,7,20240405,TD,9:30,10:14,-66.5,15.715,30,7.6,16
20240404,8,20240405,TD,9:30,10:14,-50.6,16.066,30,7.4,16
20240404,9,20240405,TD,9:30,10:14,-69,20.499,30,7.7,20
20240404,10,20240405,TD,9:30,10:14,-57.4,15.914,30,7.5,16
20240404,11,20240405,TD,9:30,10:14,-64.6,19.845,30,7.6,20
20240404,12,20240405,TD,9:30,10:14,-47.1,15.894,30,7.2,16
20240404,13,20240405,TD,9:30,10:14,-92.7,19.999,30,8,20
20240404,14,20240405,TD,9:30,10:14,-85.1,15.891,30,7.8,16
20240404,15,20240405,TD,9:30,10:14,-90.6,15.923,30,7.9,16
20240404,17,20240405,TD,9:30,10:14,-86,19.972,30,7.8,20
20240404,18,20240405,TD,9:30,10:14,-85.7,15.952,30,8,16
20240404,19,20240405,TD,9:30,10:14,-85.4,20.005,30,7.9,20
20240404,1,20240405,TD,17:30,18:00,-39.3,15.599,30,7.2,20
20240404,2,20240405,TD,17:30,18:00,-61.6,19.933,30,7.4,20
20240404,3,20240405,TD,17:30,18:00,-75.5,16.01,30,7.7,16
20240404,4,20240405,TD,17:30,18:00,-47.9,19.925,30,7.3,20
20240404,5,20240405,TD,17:30,18:00,-59.8,19.918,30,7.5,20
20240404,6,20240405,TD,17:30,18:00,-49.5,15.96,30,7.3,16
20240404,7,20240405,TD,17:30,18:00,-67.4,16.126,30,7.6,16
20240404,8,20240405,TD,17:30,18:00,-63.3,16.033,30,7.4,16
20240404,9,20240405,TD,17:30,18:00,-69.9,20.095,30,7.7,20
20240404,10,20240405,TD,17:30,18:00,-55.5,16.039,30,7.5,16
20240404,11,20240405,TD,17:30,18:00,-67.7,20.055,30,7.6,20
20240404,12,20240405,TD,17:30,18:00,-42.7,15.798,30,7.2,16
20240404,13,20240405,TD,17:30,18:00,-94.1,20.037,30,8,20
20240404,14,20240405,TD,17:30,18:00,-86.4,15.997,30,7.8,16
20240404,15,20240405,TD,17:30,18:00,-97.9,16.066,30,7.9,16
20240404,17,20240405,TD,17:30,18:00,-86.9,20.08,30,7.8,20
20240404,18,20240405,TD,17:30,18:00,-86.3,16.005,30,8,16
20240404,19,20240405,TD,17:30,18:00,-86.7,19.906,30,7.9,20
20240404,1,20240406,TD,9:30,10:20,-44.5,19.782,30,7.2,20
20240404,2,20240406,TD,9:30,10:20,-57.4,19.986,30,7.4,20
20240404,3,20240406,TD,9:30,10:20,-71.6,16.025,30,7.7,16
20240404,4,20240406,TD,9:30,10:20,-45.3,19.852,30,7.3,20
20240404,5,20240406,TD,9:30,10:20,-60.2,19.881,30,7.5,20
20240404,6,20240406,TD,9:30,10:20,-49.9,15.84,30,7.3,16
20240404,7,20240406,TD,9:30,10:20,-67.6,15.82,30,7.6,16
20240404,8,20240406,TD,9:30,10:20,-48.6,16.04,30,7.4,16
20240404,9,20240406,TD,9:30,10:20,-66.6,20.065,30,7.7,20
20240404,10,20240406,TD,9:30,10:20,-56.3,15.983,30,7.5,16
20240404,11,20240406,TD,9:30,10:20,-66.2,20.047,30,7.6,20
20240404,12,20240406,TD,9:30,10:20,-44.7,15.825,30,7.2,16
20240404,13,20240406,TD,9:30,10:20,-93.1,19.972,30,8,20
20240404,14,20240406,TD,9:30,10:20,-86.6,15.969,30,7.8,16
20240404,15,20240406,TD,9:30,10:20,-98.5,15.957,30,7.9,16
20240404,17,20240406,TD,9:30,10:20,-86.4,20.079,30,7.8,20
20240404,18,20240406,TD,9:30,10:20,-86.1,16,30,8,16
20240404,19,20240406,TD,9:30,10:20,-93.1,19.968,30,7.9,20
20240404,1,20240406,TD,22:00,22:45,-44,19.756,30,7.2,20
20240404,2,20240406,TD,22:00,22:45,-58.1,19.974,30,7.4,20
20240404,3,20240406,TD,22:00,22:45,-72.7,16.026,30,7.7,16
20240404,4,20240406,TD,22:00,22:45,-48.9,19.864,30,7.3,20
20240404,5,20240406,TD,22:00,22:45,-60.4,19.922,30,7.5,20
20240404,6,20240406,TD,22:00,22:45,-48.9,15.945,30,7.3,16
20240404,7,20240406,TD,22:00,22:45,-67.5,15.851,30,7.6,16
20240404,8,20240406,TD,22:00,22:45,-47.5,15.939,30,7.4,16
20240404,9,20240406,TD,22:00,22:45,-72.5,20.317,30,7.7,20
20240404,10,20240406,TD,22:00,22:45,-58.8,15.956,30,7.5,16
20240404,11,20240406,TD,22:00,22:45,-65,20.058,30,7.6,20
20240404,12,20240406,TD,22:00,22:45,-42.5,15.804,30,7.2,16
20240404,13,20240406,TD,22:00,22:45,-95.8,19.915,30,8,20
20240404,14,20240406,TD,22:00,22:45,-87.5,15.953,30,7.8,16
20240404,15,20240406,TD,22:00,22:45,-98.5,16.087,30,7.9,16
20240404,17,20240406,TD,22:00,22:45,-87.1,20.265,30,7.8,20
20240404,18,20240406,TD,22:00,22:45,-86.9,15.996,30,8,16
20240404,19,20240406,TD,22:00,22:45,-86.6,19.955,30,7.9,20
20240404,1,20240407,TD,10:15,11:00,-48.4,19.817,30,7.2,20
20240404,2,20240407,TD,10:15,11:00,-56.4,19.961,30,7.4,20
20240404,3,20240407,TD,10:15,11:00,-73,16.028,30,7.7,16
20240404,4,20240407,TD,10:15,11:00,-49.6,19.957,30,7.3,20
20240404,5,20240407,TD,10:15,11:00,-60.1,19.89,30,7.5,20
20240404,6,20240407,TD,10:15,11:00,-50.4,15.935,30,7.3,16
20240404,7,20240407,TD,10:15,11:00,-66.1,15.858,30,7.6,16
20240404,8,20240407,TD,10:15,11:00,-50,15.959,30,7.4,16
20240404,9,20240407,TD,10:15,11:00,-71.2,19.944,30,7.7,20
20240404,10,20240407,TD,10:15,11:00,-55.8,16.002,30,7.5,16
20240404,11,20240407,TD,10:15,11:00,-66.3,19.938,30,7.6,20
20240404,12,20240407,TD,10:15,11:00,-44.9,15.79,30,7.2,16
20240404,13,20240407,TD,10:15,11:00,-96.2,20.005,30,8,20
20240404,14,20240407,TD,10:15,11:00,-86.7,15.825,30,7.8,16
20240404,15,20240407,TD,10:15,11:00,-99.3,16.016,30,7.9,16
20240404,17,20240407,TD,10:15,11:00,-86.4,20.146,30,7.8,20
20240404,18,20240407,TD,10:15,11:00,-86.6,15.869,30,8,16
20240404,19,20240407,TD,10:15,11:00,-85.8,20.021,30,7.9,20
