,TrisCalDate,(Intercept),TTris,tank,date,researcher,start_time,end_time,mV,TempInSitu,Salinity_lab,expected_pH,expected_temp,Sampling_Date,mVTris,pH
220,5/27/2024,-99.49672083,1.48774003,4,20240529,TD,19:30,19:47,-34.4,20,30,7.6,20,5/29/2024,-69.74192024,7.633253969
221,5/27/2024,-99.49672083,1.48774003,5,20240529,TD,19:30,19:47,-16.6,16.1,30,7.3,16,5/29/2024,-75.54410635,7.339314334
222,5/27/2024,-99.49672083,1.48774003,6,20240529,TD,19:30,19:47,-34.2,16.1,30,7.7,16,5/29/2024,-75.54410635,7.645969482
223,5/27/2024,-99.49672083,1.48774003,7,20240529,TD,19:30,19:47,-36.2,19.5,30,7.9,20,5/29/2024,-70.48579025,7.666335181
224,5/27/2024,-99.49672083,1.48774003,8,20240529,TD,19:30,19:47,-35.6,19.9,30,7.8,20,5/29/2024,-69.89069424,7.654307986
225,5/27/2024,-99.49672083,1.48774003,9,20240529,TD,19:30,19:47,-29,19.5,30,7.5,20,5/29/2024,-70.48579025,7.542342821
226,5/27/2024,-99.49672083,1.48774003,10,20240529,TD,19:30,19:47,-19.6,20,30,7.4,20,5/29/2024,-69.74192024,7.378815499
227,5/27/2024,-99.49672083,1.48774003,11,20240529,TD,19:30,19:47,-4.9,16.1,30,7.2,16,5/29/2024,-75.54410635,7.135458355
228,5/27/2024,-99.49672083,1.48774003,12,20240529,TD,19:30,19:47,-35.1,19.8,30,7.7,20,5/29/2024,-70.03946824,7.646129993
229,5/27/2024,-99.49672083,1.48774003,13,20240529,TD,19:30,19:47,-32.1,16.1,30,7.9,16,5/29/2024,-75.54410635,7.609379947
230,5/27/2024,-99.49672083,1.48774003,14,20240529,TD,19:30,19:47,-54.2,19.9,30,8,20,5/29/2024,-69.89069424,7.97418437
231,5/27/2024,-99.49672083,1.48774003,15,20240529,TD,19:30,19:47,-11.4,19.8,30,7.3,20,5/29/2024,-70.03946824,7.238406437
232,5/27/2024,-99.49672083,1.48774003,17,20240529,TD,19:30,19:47,-53.6,16.3,30,8,16,5/29/2024,-75.24655835,7.982926874
233,5/27/2024,-99.49672083,1.48774003,18,20240529,TD,19:30,19:47,-24.7,16,30,7.8,16,5/29/2024,-75.69288035,7.480801458
234,5/27/2024,-99.49672083,1.48774003,19,20240529,TD,19:30,19:47,-33.6,15.9,30,7.6,16,5/29/2024,-75.84165436,7.636334699
235,5/30/2024,-99.05122633,1.438683639,1,20240530,TD,10:30,10:50,-21.1,16,30,7.4,16,5/30/2024,-76.03228811,7.412139102
236,5/30/2024,-99.05122633,1.438683639,2,20240530,TD,10:30,10:50,-27.2,15.9,30,7.5,16,5/30/2024,-76.17615647,7.518914319
237,5/30/2024,-99.05122633,1.438683639,3,20240530,TD,10:30,10:50,-12.8,19.7,30,7.2,20,5/30/2024,-70.70915865,7.253816446
238,5/30/2024,-99.05122633,1.438683639,4,20240530,TD,10:30,10:50,-34,19.9,30,7.6,20,5/30/2024,-70.42142192,7.617664466
239,5/30/2024,-99.05122633,1.438683639,5,20240530,TD,10:30,10:50,-17.6,16,30,7.3,16,5/30/2024,-76.03228811,7.351135454
240,5/30/2024,-99.05122633,1.438683639,6,20240530,TD,10:30,10:50,-38.5,16,30,7.7,16,5/30/2024,-76.03228811,7.715414382
241,5/30/2024,-99.05122633,1.438683639,7,20240530,TD,10:30,10:50,-42.7,19.8,30,7.9,20,5/30/2024,-70.56529028,7.767830794
242,5/30/2024,-99.05122633,1.438683639,8,20240530,TD,10:30,10:50,-44.9,19.9,30,7.8,20,5/30/2024,-70.42142192,7.805118906
243,5/30/2024,-99.05122633,1.438683639,9,20240530,TD,10:30,10:50,-34,19.7,30,7.5,20,5/30/2024,-70.70915865,7.618655728
244,5/30/2024,-99.05122633,1.438683639,10,20240530,TD,10:30,10:50,-19.7,20,30,7.4,20,5/30/2024,-70.27755355,7.371326183
245,5/30/2024,-99.05122633,1.438683639,11,20240530,TD,10:30,10:50,-11.9,16.1,30,7.2,16,5/30/2024,-75.88841975,7.251424296
246,5/30/2024,-99.05122633,1.438683639,12,20240530,TD,10:30,10:50,-35.4,20.2,30,7.7,20,5/30/2024,-69.98981683,7.640229275
247,5/30/2024,-99.05122633,1.438683639,13,20240530,TD,10:30,10:50,-42.9,16.3,30,7.9,16,5/30/2024,-75.60068302,7.790457442
248,5/30/2024,-99.05122633,1.438683639,14,20240530,TD,10:30,10:50,-54.1,20,30,8,20,5/30/2024,-70.27755355,7.962723709
249,5/30/2024,-99.05122633,1.438683639,15,20240530,TD,10:30,10:50,-15.8,20,30,7.3,20,5/30/2024,-70.27755355,7.304278207
250,5/30/2024,-99.05122633,1.438683639,17,20240530,TD,10:30,10:50,-52.7,16.3,30,8,16,5/30/2024,-75.60068302,7.961090621
251,5/30/2024,-99.05122633,1.438683639,18,20240530,TD,10:30,10:50,-36.8,16.1,30,7.8,16,5/30/2024,-75.88841975,7.685271636
252,5/30/2024,-99.05122633,1.438683639,19,20240530,TD,10:30,10:50,-35.2,16.1,30,7.6,16,5/30/2024,-75.88841975,7.657393895
253,5/30/2024,-99.05122633,1.438683639,1,20240531,TD,11:00,11:30,-20.1,16.2,30,7.4,16,5/31/2024,-75.74455138,7.393885931
254,5/30/2024,-99.05122633,1.438683639,2,20240531,TD,11:00,11:30,-26,16,30,7.5,16,5/31/2024,-76.03228811,7.49754421
255,5/30/2024,-99.05122633,1.438683639,3,20240531,TD,11:00,11:30,-9.3,19.8,30,7.2,20,5/31/2024,-70.56529028,7.19323304
256,5/30/2024,-99.05122633,1.438683639,4,20240531,TD,11:00,11:30,-32.9,19.9,30,7.6,20,5/31/2024,-70.42142192,7.598747046
257,5/30/2024,-99.05122633,1.438683639,5,20240531,TD,11:00,11:30,-17.4,16.1,30,7.3,16,5/31/2024,-75.88841975,7.347254029
258,5/30/2024,-99.05122633,1.438683639,6,20240531,TD,11:00,11:30,-47.3,16.1,30,7.7,16,5/31/2024,-75.88841975,7.868219309
259,5/30/2024,-99.05122633,1.438683639,7,20240531,TD,11:00,11:30,-48.4,20,30,7.9,20,5/31/2024,-70.27755355,7.864730514
260,5/30/2024,-99.05122633,1.438683639,8,20240531,TD,11:00,11:30,-46.4,20,30,7.8,20,5/31/2024,-70.27755355,7.830346937
261,5/30/2024,-99.05122633,1.438683639,9,20240531,TD,11:00,11:30,-29,20,30,7.5,20,5/31/2024,-70.27755355,7.531209816
262,5/30/2024,-99.05122633,1.438683639,10,20240531,TD,11:00,11:30,-19.6,20,30,7.4,20,5/31/2024,-70.27755355,7.369607004
263,5/30/2024,-99.05122633,1.438683639,11,20240531,TD,11:00,11:30,-15.9,16,30,7.2,16,5/31/2024,-76.03228811,7.321505111
264,5/30/2024,-99.05122633,1.438683639,12,20240531,TD,11:00,11:30,-36.9,20,30,7.7,20,5/31/2024,-70.27755355,7.667024946
265,5/30/2024,-99.05122633,1.438683639,13,20240531,TD,11:00,11:30,-48.5,16.4,30,7.9,16,5/31/2024,-75.45681465,7.887379516
266,5/30/2024,-99.05122633,1.438683639,14,20240531,TD,11:00,11:30,-54.4,20.1,30,8,20,5/31/2024,-70.13368519,7.967265889
267,5/30/2024,-99.05122633,1.438683639,15,20240531,TD,11:00,11:30,-13.7,20,30,7.3,20,5/31/2024,-70.27755355,7.268175451
268,5/30/2024,-99.05122633,1.438683639,17,20240531,TD,11:00,11:30,-53.4,16.4,30,8,16,5/31/2024,-75.45681465,7.97266664
269,5/30/2024,-99.05122633,1.438683639,18,20240531,TD,11:00,11:30,-39.7,16.1,30,7.8,16,5/31/2024,-75.88841975,7.735800041
270,5/30/2024,-99.05122633,1.438683639,19,20240531,TD,11:00,11:30,-37.1,16.2,30,7.6,16,5/31/2024,-75.74455138,7.689984558
271,5/30/2024,-99.05122633,1.438683639,1,20240601,TD,7:30,8:10,-21.2,16.2,30,7.4,16,6/1/2024,-75.74455138,7.413045254
272,5/30/2024,-99.05122633,1.438683639,2,20240601,TD,7:30,8:10,-26.5,16,30,7.5,16,6/1/2024,-76.03228811,7.506259017
273,5/30/2024,-99.05122633,1.438683639,3,20240601,TD,7:30,8:10,-10.5,19.8,30,7.2,20,6/1/2024,-70.56529028,7.213877271
274,5/30/2024,-99.05122633,1.438683639,4,20240601,TD,7:30,8:10,-34.1,19.8,30,7.6,20,6/1/2024,-70.56529028,7.619880474
275,5/30/2024,-99.05122633,1.438683639,5,20240601,TD,7:30,8:10,-18.8,16.1,30,7.3,16,6/1/2024,-75.88841975,7.371647053
276,5/30/2024,-99.05122633,1.438683639,6,20240601,TD,7:30,8:10,-47.7,16.2,30,7.7,16,6/1/2024,-75.74455138,7.874610761
277,5/30/2024,-99.05122633,1.438683639,7,20240601,TD,7:30,8:10,-48.2,20,30,7.9,20,6/1/2024,-70.27755355,7.861292157
278,5/30/2024,-99.05122633,1.438683639,8,20240601,TD,7:30,8:10,-46.6,19.9,30,7.8,20,6/1/2024,-70.42142192,7.83435492
279,5/30/2024,-99.05122633,1.438683639,9,20240601,TD,7:30,8:10,-29.6,19.7,30,7.5,20,6/1/2024,-70.70915865,7.542934368
280,5/30/2024,-99.05122633,1.438683639,10,20240601,TD,7:30,8:10,-21,19.8,30,7.4,20,6/1/2024,-70.56529028,7.394514289
281,5/30/2024,-99.05122633,1.438683639,11,20240601,TD,7:30,8:10,-3.7,16.1,30,7.2,16,6/1/2024,-75.88841975,7.108550874
282,5/30/2024,-99.05122633,1.438683639,12,20240601,TD,7:30,8:10,-37.2,20.1,30,7.7,20,6/1/2024,-70.13368519,7.671667961
283,5/30/2024,-99.05122633,1.438683639,13,20240601,TD,7:30,8:10,-48.1,16.3,30,7.9,16,6/1/2024,-75.60068302,7.880997496
284,5/30/2024,-99.05122633,1.438683639,14,20240601,TD,7:30,8:10,-53.6,20.1,30,8,20,6/1/2024,-70.13368519,7.953517149
285,5/30/2024,-99.05122633,1.438683639,15,20240601,TD,7:30,8:10,-14,20.2,30,7.3,20,6/1/2024,-69.98981683,7.27257583
286,5/30/2024,-99.05122633,1.438683639,17,20240601,TD,7:30,8:10,-53.1,16.4,30,8,16,6/1/2024,-75.45681465,7.967444979
287,5/30/2024,-99.05122633,1.438683639,18,20240601,TD,7:30,8:10,-39.6,16.1,30,7.8,16,6/1/2024,-75.88841975,7.734057682
288,5/30/2024,-99.05122633,1.438683639,19,20240601,TD,7:30,8:10,-34.8,16.2,30,7.6,16,6/1/2024,-75.74455138,7.649924156
289,5/30/2024,-99.05122633,1.438683639,1,20240602,TD,7:00,7:30,-22.4,16.2,30,7.4,16,6/2/2024,-75.74455138,7.433946334
290,5/30/2024,-99.05122633,1.438683639,2,20240602,TD,7:00,7:30,-25.9,16,30,7.5,16,6/2/2024,-76.03228811,7.495801248
291,5/30/2024,-99.05122633,1.438683639,3,20240602,TD,7:00,7:30,-8.2,19.9,30,7.2,20,6/2/2024,-70.42142192,7.173964966
292,5/30/2024,-99.05122633,1.438683639,4,20240602,TD,7:00,7:30,-34.1,20,30,7.6,20,6/2/2024,-70.27755355,7.618887938
293,5/30/2024,-99.05122633,1.438683639,5,20240602,TD,7:00,7:30,-20.9,16.1,30,7.3,16,6/2/2024,-75.88841975,7.408236587
294,5/30/2024,-99.05122633,1.438683639,6,20240602,TD,7:00,7:30,-45.4,16.2,30,7.7,16,6/2/2024,-75.74455138,7.834550359
295,5/30/2024,-99.05122633,1.438683639,7,20240602,TD,7:00,7:30,-48.3,20.2,30,7.9,20,6/2/2024,-69.98981683,7.861852146
296,5/30/2024,-99.05122633,1.438683639,8,20240602,TD,7:00,7:30,-46.9,20,30,7.8,20,6/2/2024,-70.27755355,7.838942831
297,5/30/2024,-99.05122633,1.438683639,9,20240602,TD,7:00,7:30,-27.9,20.1,30,7.5,20,6/2/2024,-70.13368519,7.511838849
298,5/30/2024,-99.05122633,1.438683639,10,20240602,TD,7:00,7:30,-18.7,20,30,7.4,20,6/2/2024,-70.27755355,7.354134394
299,5/30/2024,-99.05122633,1.438683639,11,20240602,TD,7:00,7:30,-4.6,15.9,30,7.2,16,6/2/2024,-76.17615647,7.124868771
300,5/30/2024,-99.05122633,1.438683639,12,20240602,TD,7:00,7:30,-36.6,20,30,7.7,20,6/2/2024,-70.27755355,7.661867409
301,5/30/2024,-99.05122633,1.438683639,13,20240602,TD,7:00,7:30,-48.1,16.2,30,7.9,16,6/2/2024,-75.74455138,7.881577788
302,5/30/2024,-99.05122633,1.438683639,14,20240602,TD,7:00,7:30,-54.7,19.9,30,8,20,6/2/2024,-70.42142192,7.973655926
303,5/30/2024,-99.05122633,1.438683639,15,20240602,TD,7:00,7:30,-12,19.9,30,7.3,20,6/2/2024,-70.42142192,7.239316055
304,5/30/2024,-99.05122633,1.438683639,17,20240602,TD,7:00,7:30,-52.8,16.4,30,8,16,6/2/2024,-75.45681465,7.962223319
305,5/30/2024,-99.05122633,1.438683639,18,20240602,TD,7:00,7:30,-39.1,16.1,30,7.8,16,6/2/2024,-75.88841975,7.725345888
306,5/30/2024,-99.05122633,1.438683639,19,20240602,TD,7:00,7:30,-34.2,16.2,30,7.6,16,6/2/2024,-75.74455138,7.639473616
307,6/3/2024,-100.8747247,1.501340611,1,20240603,TD,9:15,9:30,-21.7,16.2,30,7.4,16,6/3/2024,-76.5530068,7.407672711
308,6/3/2024,-100.8747247,1.501340611,2,20240603,TD,9:15,9:30,-26.4,16,30,7.5,16,6/3/2024,-76.85327492,7.490206572
309,6/3/2024,-100.8747247,1.501340611,3,20240603,TD,9:15,9:30,-7.6,20,30,7.2,20,6/3/2024,-70.84791248,7.153500051
310,6/3/2024,-100.8747247,1.501340611,4,20240603,TD,9:15,9:30,-33.9,20,30,7.6,20,6/3/2024,-70.84791248,7.60564409
311,6/3/2024,-100.8747247,1.501340611,5,20240603,TD,9:15,9:30,-17.3,16.1,30,7.3,16,6/3/2024,-76.70314086,7.331316306
312,6/3/2024,-100.8747247,1.501340611,6,20240603,TD,9:15,9:30,-38.7,16.1,30,7.7,16,6/3/2024,-76.70314086,7.704181088
313,6/3/2024,-100.8747247,1.501340611,7,20240603,TD,9:15,9:30,-48.3,20.2,30,7.9,20,6/3/2024,-70.54764436,7.852268632
314,6/3/2024,-100.8747247,1.501340611,8,20240603,TD,9:15,9:30,-45.9,20,30,7.8,20,6/3/2024,-70.84791248,7.811945553
315,6/3/2024,-100.8747247,1.501340611,9,20240603,TD,9:15,9:30,-29.8,20,30,7.5,20,6/3/2024,-70.84791248,7.535157757
316,6/3/2024,-100.8747247,1.501340611,10,20240603,TD,9:15,9:30,-21.6,20,30,7.4,20,6/3/2024,-70.84791248,7.394185091
317,6/3/2024,-100.8747247,1.501340611,11,20240603,TD,9:15,9:30,-7.9,16.1,30,7.2,16,6/3/2024,-76.70314086,7.167534579
318,6/3/2024,-100.8747247,1.501340611,12,20240603,TD,9:15,9:30,-38.2,20.2,30,7.7,20,6/3/2024,-70.54764436,7.67874995
319,6/3/2024,-100.8747247,1.501340611,13,20240603,TD,9:15,9:30,-47.5,16.2,30,7.9,16,6/3/2024,-76.5530068,7.857045922
320,6/3/2024,-100.8747247,1.501340611,14,20240603,TD,9:15,9:30,-53.5,20.1,30,8,20,6/3/2024,-70.69777842,7.942104092
321,6/3/2024,-100.8747247,1.501340611,15,20240603,TD,9:15,9:30,-14.7,20.1,30,7.3,20,6/3/2024,-70.69777842,7.275290161
322,6/3/2024,-100.8747247,1.501340611,17,20240603,TD,9:15,9:30,-53.7,16.2,30,8,16,6/3/2024,-76.5530068,7.965034834
323,6/3/2024,-100.8747247,1.501340611,18,20240603,TD,9:15,9:30,-38.6,16,30,7.8,16,6/3/2024,-76.85327492,7.70284786
324,6/3/2024,-100.8747247,1.501340611,19,20240603,TD,9:15,9:30,-36.2,16.1,30,7.6,16,6/3/2024,-76.70314086,7.660622118
325,6/4/2024,-101.1994633,1.523088695,1,20240604,TD,18:00,18:30,-21.9,16.095,30,7.4,16,6/4/2024,-76.68535079,7.411921005
326,6/4/2024,-101.1994633,1.523088695,2,20240604,TD,18:00,18:30,-25.7,15.9,30,7.5,16,6/4/2024,-76.98235308,7.478704297
327,6/4/2024,-101.1994633,1.523088695,3,20240604,TD,18:00,18:30,-7.5,19.777,30,7.2,20,6/4/2024,-71.07733821,7.154104475
328,6/4/2024,-101.1994633,1.523088695,4,20240604,TD,18:00,18:30,-34.4,19.964,30,7.6,20,6/4/2024,-70.79252063,7.616261004
329,6/4/2024,-101.1994633,1.523088695,5,20240604,TD,18:00,18:30,-27.2,15.871,30,7.3,16,6/4/2024,-77.02652266,7.504945499
330,6/4/2024,-101.1994633,1.523088695,6,20240604,TD,18:00,18:30,-38.7,16,30,7.7,16,6/4/2024,-76.83004421,7.704995724
331,6/4/2024,-101.1994633,1.523088695,7,20240604,TD,18:00,18:30,-47.3,19.921,30,7.9,20,6/4/2024,-70.85801344,7.838245438
332,6/4/2024,-101.1994633,1.523088695,8,20240604,TD,18:00,18:30,-46.8,19.85,30,7.8,20,6/4/2024,-70.96615274,7.829947469
333,6/4/2024,-101.1994633,1.523088695,9,20240604,TD,18:00,18:30,-29.2,19.876,30,7.5,20,6/4/2024,-70.92655243,7.527134007
334,6/4/2024,-101.1994633,1.523088695,10,20240604,TD,18:00,18:30,-18.6,19.931,30,7.4,20,6/4/2024,-70.84278255,7.344682359
335,6/4/2024,-101.1994633,1.523088695,11,20240604,TD,18:00,18:30,-7,15.829,30,7.2,16,6/4/2024,-77.09049238,7.152786018
336,6/4/2024,-101.1994633,1.523088695,12,20240604,TD,18:00,18:30,-36.5,19.978,30,7.7,20,6/4/2024,-70.77119739,7.652317438
337,6/4/2024,-101.1994633,1.523088695,13,20240604,TD,18:00,18:30,-47,16.195,30,7.9,16,6/4/2024,-76.53304192,7.848838622
338,6/4/2024,-101.1994633,1.523088695,14,20240604,TD,18:00,18:30,-53,19.982,30,8,20,6/4/2024,-70.76510503,7.935984865
339,6/4/2024,-101.1994633,1.523088695,15,20240604,TD,18:00,18:30,-14.9,19.991,30,7.3,20,6/4/2024,-70.75139723,7.28091627
340,6/4/2024,-101.1994633,1.523088695,17,20240604,TD,18:00,18:30,-53.4,15.982,30,8,16,6/4/2024,-76.85745981,7.961293949
341,6/4/2024,-101.1994633,1.523088695,18,20240604,TD,18:00,18:30,-38.5,15.873,30,7.8,16,6/4/2024,-77.02347648,7.701980628
342,6/4/2024,-101.1994633,1.523088695,19,20240604,TD,18:00,18:30,-35.1,15.858,30,7.6,16,6/4/2024,-77.04632281,7.64274643
343,6/4/2024,-101.1994633,1.523088695,1,20240605,TD,9:26,10:32,-22.3,16.011,30,7.4,16,6/5/2024,-76.81329024,7.419120016
344,6/4/2024,-101.1994633,1.523088695,2,20240605,TD,9:26,10:32,-27.6,15.844,30,7.5,16,6/5/2024,-77.06764605,7.512002788
345,6/4/2024,-101.1994633,1.523088695,3,20240605,TD,9:26,10:32,-8.2,19.78,30,7.2,20,6/5/2024,-71.07276895,7.166142007
346,6/4/2024,-101.1994633,1.523088695,4,20240605,TD,9:26,10:32,-34.4,19.845,30,7.6,20,6/5/2024,-70.97376818,7.616677657
347,6/4/2024,-101.1994633,1.523088695,5,20240605,TD,9:26,10:32,-16.9,15.884,30,7.3,16,6/5/2024,-77.0067225,7.325309098
348,6/4/2024,-101.1994633,1.523088695,6,20240605,TD,9:26,10:32,-36.7,15.906,30,7.7,16,6/5/2024,-76.97321455,7.670474786
349,6/4/2024,-101.1994633,1.523088695,7,20240605,TD,9:26,10:32,-47.9,20.172,30,7.9,20,6/5/2024,-70.47571818,7.847485268
350,6/4/2024,-101.1994633,1.523088695,8,20240605,TD,9:26,10:32,-46.6,19.88,30,7.8,20,6/5/2024,-70.92046008,7.826380846
351,6/4/2024,-101.1994633,1.523088695,9,20240605,TD,9:26,10:32,-27.4,19.903,30,7.5,20,6/5/2024,-70.88542904,7.496092256
352,6/4/2024,-101.1994633,1.523088695,10,20240605,TD,9:26,10:32,-18.9,19.916,30,7.4,20,6/5/2024,-70.86562888,7.349879991
353,6/4/2024,-101.1994633,1.523088695,11,20240605,TD,9:26,10:32,-2.7,15.836,30,7.2,16,6/5/2024,-77.07983076,7.077783505
354,6/4/2024,-101.1994633,1.523088695,12,20240605,TD,9:26,10:32,-37.7,20.091,30,7.7,20,6/5/2024,-70.59908836,7.6725314
355,6/4/2024,-101.1994633,1.523088695,13,20240605,TD,9:26,10:32,-46.1,16.149,30,7.9,16,6/5/2024,-76.603104,7.83335417
356,6/4/2024,-101.1994633,1.523088695,14,20240605,TD,9:26,10:32,-53.5,20.006,30,8,20,6/5/2024,-70.7285509,7.94447034
357,6/4/2024,-101.1994633,1.523088695,15,20240605,TD,9:26,10:32,-15.9,19.852,30,7.3,20,6/5/2024,-70.96310656,7.298444415
358,6/4/2024,-101.1994633,1.523088695,17,20240605,TD,9:26,10:32,-53.3,16.096,30,8,16,6/5/2024,-76.6838277,7.959026525
359,6/4/2024,-101.1994633,1.523088695,18,20240605,TD,9:26,10:32,-36.2,15.861,30,7.8,16,6/5/2024,-77.04175354,7.661917721
360,6/4/2024,-101.1994633,1.523088695,19,20240605,TD,9:26,10:32,-35.5,15.966,30,7.6,16,6/5/2024,-76.88182923,7.649340865
361,6/6/2024,-104.8964769,1.729815973,1,20240606,CB,11:15,12:15,-24.8,16.353,30,7.4,16,6/6/2024,-76.60879626,7.456198172
362,6/6/2024,-104.8964769,1.729815973,2,20240606,CB,11:15,12:15,-28.5,16.005,30,7.5,16,6/6/2024,-77.21077222,7.52042958
363,6/6/2024,-104.8964769,1.729815973,3,20240606,CB,11:15,12:15,-10.8,19.858,30,7.2,20,6/6/2024,-70.54579127,7.217730004
364,6/6/2024,-104.8964769,1.729815973,4,20240606,CB,11:15,12:15,-34,19.95,30,7.6,20,6/6/2024,-70.38664821,7.616777655
365,6/6/2024,-104.8964769,1.729815973,5,20240606,CB,11:15,12:15,-17.4,16.058,30,7.3,16,6/6/2024,-77.11909197,7.327027272
366,6/6/2024,-104.8964769,1.729815973,6,20240606,CB,11:15,12:15,-35.6,16.024,30,7.7,16,6/6/2024,-77.17790571,7.644179474
367,6/6/2024,-104.8964769,1.729815973,7,20240606,CB,11:15,12:15,-46.7,19.735,30,7.9,20,6/6/2024,-70.75855864,7.835299034
368,6/6/2024,-104.8964769,1.729815973,8,20240606,CB,11:15,12:15,-47.5,19.803,30,7.8,20,6/6/2024,-70.64093115,7.849014943
369,6/6/2024,-104.8964769,1.729815973,9,20240606,CB,11:15,12:15,-25.7,19.803,30,7.5,20,6/6/2024,-70.64093115,7.473981926
370,6/6/2024,-104.8964769,1.729815973,10,20240606,CB,11:15,12:15,-21.8,19.955,30,7.4,20,6/6/2024,-70.37799913,7.407005889
371,6/6/2024,-104.8964769,1.729815973,11,20240606,CB,11:15,12:15,-9,15.833,30,7.2,16,6/6/2024,-77.50830056,7.180265475
372,6/6/2024,-104.8964769,1.729815973,12,20240606,CB,11:15,12:15,-36.9,20.102,30,7.7,20,6/6/2024,-70.12371618,7.666623803
373,6/6/2024,-104.8964769,1.729815973,13,20240606,CB,11:15,12:15,-46.3,16.401,30,7.9,16,6/6/2024,-76.52576509,7.830451013
374,6/6/2024,-104.8964769,1.729815973,14,20240606,CB,11:15,12:15,-53.8,20.068,30,8,20,6/6/2024,-70.18252992,7.957101876
375,6/6/2024,-104.8964769,1.729815973,15,20240606,CB,11:15,12:15,-14.6,20.13,30,7.3,20,6/6/2024,-70.07528133,7.283413342
376,6/6/2024,-104.8964769,1.729815973,17,20240606,CB,11:15,12:15,-51.5,16.238,30,8,16,6/6/2024,-76.8077251,7.921101655
377,6/6/2024,-104.8964769,1.729815973,18,20240606,CB,11:15,12:15,-37.6,16.093,30,7.8,16,6/6/2024,-77.05854841,7.67903385
378,6/6/2024,-104.8964769,1.729815973,19,20240606,CB,11:15,12:15,-36.6,16.227,30,7.6,16,6/6/2024,-76.82675307,7.661613702
379,6/6/2024,-104.8964769,1.729815973,1,20240607,VH,9:06,11:02,-22,16.209,30,7.4,16,6/7/2024,-76.85788976,7.407324656
380,6/6/2024,-104.8964769,1.729815973,2,20240607,VH,9:06,11:02,-28.6,15.986,30,7.5,16,6/7/2024,-77.24363872,7.522162707
381,6/6/2024,-104.8964769,1.729815973,3,20240607,VH,9:06,11:02,-10.7,19.791,30,7.2,20,6/7/2024,-70.66168894,7.21591458
382,6/6/2024,-104.8964769,1.729815973,4,20240607,VH,9:06,11:02,-34.7,20.084,30,7.6,20,6/7/2024,-70.15485286,7.628814946
383,6/6/2024,-104.8964769,1.729815973,5,20240607,VH,9:06,11:02,-17.7,16.147,30,7.3,16,6/7/2024,-76.96513835,7.33235915
384,6/6/2024,-104.8964769,1.729815973,6,20240607,VH,9:06,11:02,-38.4,16.139,30,7.7,16,6/7/2024,-76.97897688,7.692969457
385,6/6/2024,-104.8964769,1.729815973,7,20240607,VH,9:06,11:02,-47.4,19.683,30,7.9,20,6/7/2024,-70.84850907,7.847381974
386,6/6/2024,-104.8964769,1.729815973,8,20240607,VH,9:06,11:02,-48.5,20.091,30,7.8,20,6/7/2024,-70.14274415,7.865988036
387,6/6/2024,-104.8964769,1.729815973,9,20240607,VH,9:06,11:02,-28.2,20.23,30,7.5,20,6/7/2024,-69.90229973,7.517156193
388,6/6/2024,-104.8964769,1.729815973,10,20240607,VH,9:06,11:02,-22.6,20.091,30,7.4,20,6/7/2024,-70.14274415,7.42085889
389,6/6/2024,-104.8964769,1.729815973,11,20240607,VH,9:06,11:02,-6.6,16.084,30,7.2,16,6/7/2024,-77.07411676,7.138873008
390,6/6/2024,-104.8964769,1.729815973,12,20240607,VH,9:06,11:02,-38.6,20.217,30,7.7,20,6/7/2024,-69.92478734,7.695813604
391,6/6/2024,-104.8964769,1.729815973,13,20240607,VH,9:06,11:02,-47,16.347,30,7.9,16,6/7/2024,-76.61917515,7.842667407
392,6/6/2024,-104.8964769,1.729815973,14,20240607,VH,9:06,11:02,-55.7,20.057,30,8,20,6/7/2024,-70.2015579,7.989772179
393,6/6/2024,-104.8964769,1.729815973,15,20240607,VH,9:06,11:02,-16.5,20.355,30,7.3,20,6/7/2024,-69.68607274,7.316302664
394,6/6/2024,-104.8964769,1.729815973,17,20240607,VH,9:06,11:02,-51.6,16.198,30,8,16,6/7/2024,-76.87691773,7.922878213
395,6/6/2024,-104.8964769,1.729815973,18,20240607,VH,9:06,11:02,-37.5,16.072,30,7.8,16,6/7/2024,-77.09487455,7.677291933
396,6/6/2024,-104.8964769,1.729815973,19,20240607,VH,9:06,11:02,-36,16.18,30,7.6,16,6/7/2024,-76.90805442,7.651161147
397,6/6/2024,-104.8964769,1.729815973,1,20240608,VH,11:12,12:07,-23.9,16.15,30,7.4,16,6/8/2024,-76.9599489,7.440370226
398,6/6/2024,-104.8964769,1.729815973,2,20240608,VH,11:12,12:07,-28.2,16.068,30,7.5,16,6/8/2024,-77.10179381,7.515234728
399,6/6/2024,-104.8964769,1.729815973,3,20240608,VH,11:12,12:07,-13.5,20.048,30,7.2,20,6/8/2024,-70.21712624,7.2644085
400,6/6/2024,-104.8964769,1.729815973,4,20240608,VH,11:12,12:07,-34.8,19.997,30,7.6,20,6/8/2024,-70.30534685,7.630533583
401,6/6/2024,-104.8964769,1.729815973,5,20240608,VH,11:12,12:07,-18.4,16.197,30,7.3,16,6/8/2024,-76.87864755,7.344609891
402,6/6/2024,-104.8964769,1.729815973,6,20240608,VH,11:12,12:07,-37.9,16.191,30,7.7,16,6/8/2024,-76.88902645,7.684256258
403,6/6/2024,-104.8964769,1.729815973,7,20240608,VH,11:12,12:07,-46,20.561,30,7.9,20,6/8/2024,-69.32973065,7.822708823
